idoffspring	siresim	damsim	a	e	p	fam	pool
off.26643	id0033	id0035	213.464917182425	713.50172486913	926.966642051555	27	0
off.736	id0030	id0036	167.723000503803	760.416904103653	928.139904607456	1	0
off.19472	id0023	id0035	375.522701112999	553.336626928407	928.859328041406	20	0
off.26626	id0033	id0035	307.80892395192	621.297220144812	929.106144096732	27	0
off.39127	id0024	id0036	116.904915086115	812.486952047615	929.39186713373	40	0
off.26953	id0033	id0035	222.329016237295	707.113880213743	929.442896451038	27	0
off.26669	id0033	id0035	260.751774724783	669.114805985631	929.866580710414	27	0
off.38442	id0033	id0028	315.046321599215	615.219456999519	930.265778598734	39	0
off.26312	id0033	id0035	336.511053698239	593.851697401697	930.362751099936	27	0
off.26075	id0033	id0035	306.471844358232	624.320950938685	930.792795296916	27	0
off.10161	id0024	id0034	251.109989720586	679.852217156539	930.962206877125	11	0
off.591	id0030	id0036	87.1403372737838	846.478872919974	933.619210193757	1	0
off.10423	id0024	id0034	164.827744468787	769.346627370882	934.174371839669	11	0
off.38981	id0033	id0028	301.862902367909	632.741935002395	934.604837370304	39	0
off.39911	id0024	id0036	180.326995259426	754.556107493466	934.883102752892	40	0
off.10436	id0024	id0034	80.530997530637	854.549198431747	935.080195962384	11	0
off.38361	id0033	id0028	269.642189179285	667.204249197507	936.846438376792	39	0
off.10834	id0024	id0034	311.042707131188	625.842913694811	936.885620825999	11	0
off.40289	id0030	id0034	268.603086356132	668.664301940491	937.267388296623	41	0
off.22397	id0030	id0031	66.2912618525718	871.087661559339	937.378923411911	23	0
off.38101	id0033	id0028	297.134334251331	642.325311247408	939.459645498739	39	0
off.39225	id0024	id0036	148.977763111934	790.640596104888	939.618359216823	40	0
off.26656	id0033	id0035	224.647540974943	717.684147887877	942.33168886282	27	0
off.39888	id0024	id0036	104.886571456734	838.083768898686	942.97034035542	40	0
off.19248	id0023	id0035	271.15327746157	672.303248087874	943.456525549444	20	0
off.38752	id0033	id0028	204.954397217152	739.167543099528	944.12194031668	39	0
off.26058	id0033	id0035	308.757112978199	635.420185118422	944.17729809662	27	0
off.26308	id0033	id0035	254.156859647521	690.472510635078	944.629370282599	27	0
off.26523	id0033	id0035	332.016151124964	613.640975745206	945.65712687017	27	0
off.4025	id0040	id0028	130.699466470255	816.081668347445	946.781134817699	5	0
off.10169	id0024	id0034	258.343875843258	688.526397585024	946.870273428282	11	0
off.39816	id0024	id0036	227.43408290829	719.675409545369	947.109492453659	40	0
off.38657	id0033	id0028	244.324099629537	703.622412421976	947.946512051512	39	0
off.4167	id0040	id0028	193.812120050273	754.486598946458	948.298718996731	5	0
off.22247	id0030	id0031	135.112115392659	813.404601302443	948.516716695102	23	0
off.26089	id0033	id0035	271.296255809474	678.345305163312	949.641560972786	27	0
off.10912	id0024	id0034	334.411332664415	616.255367629151	950.666700293566	11	0
off.10866	id0024	id0034	262.592348864441	688.646308367525	951.238657231967	11	0
off.4644	id0040	id0028	119.105634289847	834.728363926014	953.833998215861	5	0
off.26768	id0033	id0035	463.134035258807	491.98912835946	955.123163618267	27	0
off.26866	id0033	id0035	195.991211107861	759.354349399222	955.345560507083	27	0
off.39023	id0024	id0036	120.633978775151	837.404231573686	958.038210348837	40	0
off.26476	id0033	id0035	197.657102538399	760.390103689114	958.047206227513	27	0
off.40435	id0030	id0034	229.051457674143	730.394565518038	959.446023192181	41	0
off.26007	id0033	id0035	273.213817767098	689.171238333142	962.385056100239	27	0
off.614	id0030	id0036	174.675459342043	788.85898295889	963.534442300933	1	0
off.675	id0030	id0036	235.052899101088	728.833466210252	963.88636531134	1	0
off.49348	id0023	id0036	312.339189528898	652.483799441136	964.822988970035	50	0
off.26633	id0033	id0035	276.764494952824	688.546041767179	965.310536720003	27	0
off.39258	id0024	id0036	185.375324235773	782.00144599782	967.376770233593	40	0
off.26344	id0033	id0035	326.623281292648	643.371215147993	969.99449644064	27	0
off.38121	id0033	id0028	286.695660857566	683.796643296585	970.492304154151	39	0
off.26324	id0033	id0035	301.42300097446	670.820320963192	972.243321937652	27	0
off.10116	id0024	id0034	366.577628052251	606.157267455962	972.734895508214	11	0
off.26306	id0033	id0035	365.019467492281	607.895680490308	972.915147982589	27	0
off.49553	id0023	id0036	6.78650528721911	966.145249805612	972.931755092831	50	0
off.38464	id0033	id0028	270.35365938579	703.04238410907	973.39604349486	39	0
off.19048	id0023	id0035	247.533324541814	726.082381077035	973.615705618849	20	0
off.49590	id0023	id0036	156.296084038535	818.07416291774	974.370246956274	50	0
off.19884	id0023	id0035	300.941091443301	674.410951179405	975.352042622706	20	0
off.19150	id0023	id0035	180.221342279813	795.745910460209	975.967252740022	20	0
off.38161	id0033	id0028	257.857704995893	720.861108379923	978.718813375816	39	0
off.597	id0030	id0036	59.1813445789737	920.260109681835	979.441454260809	1	0
off.39482	id0024	id0036	191.8356972993	788.963687141126	980.799384440426	40	0
off.19972	id0023	id0035	177.315198095092	804.603593828191	981.918791923283	20	0
off.19286	id0023	id0035	146.867115149534	835.258685316164	982.125800465699	20	0
off.39144	id0024	id0036	157.489065649608	825.694644721423	983.183710371031	40	0
off.26289	id0033	id0035	368.147398389428	615.076344962127	983.223743351555	27	0
off.26023	id0033	id0035	259.684546071096	723.906983182254	983.59152925335	27	0
off.10755	id0024	id0034	179.307350890649	805.080897217842	984.388248108491	11	0
off.615	id0030	id0036	120.562091831696	864.068808793136	984.630900624832	1	0
off.26537	id0033	id0035	235.434969924845	749.591196705598	985.026166630443	27	0
off.4604	id0040	id0028	223.818730284036	762.26147149011	986.080201774147	5	0
off.26582	id0033	id0035	190.908028646658	796.138903696898	987.046932343556	27	0
off.10175	id0024	id0034	269.134027685359	720.765394892232	989.899422577591	11	0
off.19941	id0023	id0035	222.62519451107	767.738507784202	990.363702295272	20	0
off.19568	id0023	id0035	281.748438937708	708.917591170589	990.666030108297	20	0
off.26842	id0033	id0035	384.555463978081	608.983133501436	993.538597479517	27	0
off.40372	id0030	id0034	283.820821006645	713.063123380682	996.883944387328	41	0
off.22879	id0030	id0031	131.740328692173	871.961256628911	1003.70158532108	23	0
off.19410	id0023	id0035	287.006793984332	717.602155252751	1004.60894923708	20	0
off.440	id0030	id0036	121.042938541382	884.951108940498	1005.99404748188	1	0
off.39408	id0024	id0036	18.4219923865007	987.890463949201	1006.3124563357	40	0
off.22453	id0030	id0031	99.278810483794	907.045383344152	1006.32419382795	23	0
off.26131	id0033	id0035	352.793459333307	655.287854118608	1008.08131345191	27	0
off.38267	id0033	id0028	285.759539278877	723.747182584808	1009.50672186369	39	0
off.10433	id0024	id0034	297.68509794093	712.644200968486	1010.32929890942	11	0
off.49174	id0023	id0036	300.274327115968	710.685951699655	1010.96027881562	50	0
off.39956	id0024	id0036	150.579119611485	861.822590785916	1012.4017103974	40	0
off.26966	id0033	id0035	326.844304168271	687.350560608177	1014.19486477645	27	0
off.10633	id0024	id0034	244.076461658333	770.260155491806	1014.33661715014	11	0
off.4741	id0040	id0028	166.849621771805	851.228639243533	1018.07826101534	5	0
off.38548	id0033	id0028	359.070998927232	660.062962509568	1019.1339614368	39	0
off.4733	id0040	id0028	192.530169360246	832.953987907085	1025.48415726733	5	0
off.49891	id0023	id0036	239.365057006856	786.142943858103	1025.50800086496	50	0
off.22718	id0030	id0031	-53.0684470324312	1078.88120069638	1025.81275366395	23	0
off.19310	id0023	id0035	336.69986833441	690.102765921614	1026.80263425602	20	0
off.19367	id0023	id0035	234.188498580868	795.215260419645	1029.40375900051	20	0
off.26277	id0033	id0035	311.596272781422	717.956971793213	1029.55324457464	27	0
off.26557	id0033	id0035	329.159135394981	706.25937891356	1035.41851430854	27	0
off.40808	id0030	id0034	211.816678581139	824.343264831839	1036.15994341298	41	0
off.494	id0030	id0036	51.706407987103	985.700225344345	1037.40663333145	1	0
off.38373	id0033	id0028	240.45219786647	798.207596969215	1038.65979483569	39	0
off.40495	id0030	id0034	305.430687183038	737.56656609551	1042.99725327855	41	0
off.38462	id0033	id0028	270.496446279912	776.857142350449	1047.35358863036	39	0
off.39737	id0024	id0036	282.180433212388	765.637675774987	1047.81810898737	40	0
off.19167	id0023	id0035	193.064228640695	856.045702931811	1049.10993157251	20	0
off.26392	id0033	id0035	313.551370552618	737.345044580409	1050.89641513303	27	0
off.40537	id0030	id0034	277.399064306831	775.714431239426	1053.11349554626	41	0
off.4268	id0040	id0028	88.4949314933403	966.719593249095	1055.21452474244	5	0
off.38761	id0033	id0028	219.966194604271	835.456311343648	1055.42250594792	39	0
off.19343	id0023	id0035	230.009401539067	826.993856433058	1057.00325797213	20	0
off.26073	id0033	id0035	399.633079584009	659.117876217195	1058.7509558012	27	0
off.19303	id0023	id0035	212.834107692782	846.184557325843	1059.01866501862	20	0
off.10386	id0024	id0034	227.970705509705	831.456962548021	1059.42766805773	11	0
off.26986	id0033	id0035	252.733360803706	806.747218552717	1059.48057935642	27	0
off.40387	id0030	id0034	222.474962640479	838.448184085833	1060.92314672631	41	0
off.10414	id0024	id0034	205.896019711672	855.500579929131	1061.3965996408	11	0
off.26387	id0033	id0035	274.527841782592	787.589775502821	1062.11761728541	27	0
off.26789	id0033	id0035	381.958342780664	680.806023416982	1062.76436619765	27	0
off.40958	id0030	id0034	163.013715611479	902.299162278586	1065.31287789007	41	0
off.19488	id0023	id0035	308.256971064357	759.597440993545	1067.8544120579	20	0
off.26982	id0033	id0035	278.566302286002	789.41401860734	1067.98032089334	27	0
off.26318	id0033	id0035	363.330581335703	708.350621116817	1071.68120245252	27	0
off.39103	id0024	id0036	153.201494030675	919.232517501821	1072.4340115325	40	0
off.38469	id0033	id0028	255.881802204166	819.92836385821	1075.81016606238	39	0
off.40788	id0030	id0034	224.357039370804	852.249222043355	1076.60626141416	41	0
off.26013	id0033	id0035	384.959085157843	691.917587228646	1076.87667238649	27	0
off.40243	id0030	id0034	284.464910356767	792.643182707416	1077.10809306418	41	0
off.26250	id0033	id0035	295.829603425362	789.594896126132	1085.42449955149	27	0
off.22190	id0030	id0031	281.861619003108	805.779829509719	1087.64144851283	23	0
off.19100	id0023	id0035	269.590751146946	818.257597566688	1087.84834871363	20	0
off.404	id0030	id0036	193.297824858457	898.362276213039	1091.6601010715	1	0
off.26430	id0033	id0035	485.490365068046	608.965574636866	1094.45593970491	27	0
off.39582	id0024	id0036	174.526450167195	921.435536413166	1095.96198658036	40	0
off.19957	id0023	id0035	203.465179520582	892.809714919021	1096.2748944396	20	0
off.49317	id0023	id0036	254.881712931765	841.6316735321	1096.51338646386	50	0
off.38852	id0033	id0028	188.578479153569	909.601575493448	1098.18005464702	39	0
off.38775	id0033	id0028	325.623989659073	773.655607180843	1099.27959683992	39	0
off.49310	id0023	id0036	249.469576800101	851.654835380059	1101.12441218016	50	0
off.26394	id0033	id0035	279.697184066109	821.465141836027	1101.16232590214	27	0
off.38296	id0033	id0028	352.905290354144	752.014527074764	1104.91981742891	39	0
off.26228	id0033	id0035	424.258988327017	689.352376934839	1113.61136526186	27	0
off.38387	id0033	id0028	250.152444212047	864.018449695703	1114.17089390775	39	0
off.19865	id0023	id0035	278.310322155393	835.94566283633	1114.25598499172	20	0
off.40977	id0030	id0034	183.078148157726	931.67660274658	1114.75475090431	41	0
off.49703	id0023	id0036	202.190041728672	921.457057472399	1123.64709920107	50	0
off.38078	id0033	id0028	225.519467522488	898.880443313534	1124.39991083602	39	0
off.26138	id0033	id0035	290.440824002392	836.895524411965	1127.33634841436	27	0
off.26796	id0033	id0035	362.336406255021	773.744821710951	1136.08122796597	27	0
off.19515	id0023	id0035	235.052724247221	916.204976108039	1151.25770035526	20	0
off.49074	id0023	id0036	357.192022120559	794.684715129222	1151.87673724978	50	0
off.280	id0030	id0036	162.517215044916	990.756611479244	1153.27382652416	1	0
off.49547	id0023	id0036	185.125820459316	972.7398575449	1157.86567800422	50	0
off.19973	id0023	id0035	331.245048666578	827.197139291356	1158.44218795793	20	0
off.26567	id0033	id0035	201.5025891	957.301241541661	1158.80383064166	27	0
off.26674	id0033	id0035	377.792758492841	781.939160046386	1159.73191853923	27	0
off.26185	id0033	id0035	414.570039013206	749.016052057036	1163.58609107024	27	0
off.40080	id0030	id0034	206.147341937479	966.109088893185	1172.25643083066	41	0
off.26332	id0033	id0035	267.727950218704	904.613782418898	1172.3417326376	27	0
off.26300	id0033	id0035	335.837936698379	837.653669513733	1173.49160621211	27	0
off.38950	id0033	id0028	271.956912148478	901.698351310528	1173.65526345901	39	0
off.26962	id0033	id0035	319.21969085827	860.4274931216	1179.64718397987	27	0
off.38141	id0033	id0028	292.334503540807	913.020540394293	1205.3550439351	39	0
off.26235	id0033	id0035	286.502237433934	925.575480079288	1212.07771751322	27	0
off.10159	id0024	id0034	192.938313227807	1026.59169349787	1219.53000672568	11	0
off.26265	id0033	id0035	260.502086437719	988.914242674644	1249.41632911236	27	0
off.38331	id0033	id0028	481.483718295768	773.261146764609	1254.74486506038	39	0
off.19573	id0023	id0035	243.948090491331	1027.54632020519	1271.49441069652	20	0
off.10392	id0024	id0034	221.870192381799	1074.19425750245	1296.06444988424	11	0
